"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports_pcp";"all_cmd_prop_imports";"all_cmd_exports_pcp";"all_cmd_prop_exports";"all_cmd_net_pcp";"all_cmd_net_prop";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"v2pariglef_ord"
"81";"Caribbean";"BRB";"Barbados";2008;"Parliamentary";"David John Howard Thompson";"Democratic Labour Party";3686;"DLP";2721,1733266;44,636166883558;2,25871378651211;14,335993624;0;0;0;0;3212,82268624267;49,66;971,770655793814;57,67;-2241,05203044885;8,01;273;0,76666665;"Left";0;1,81238734722137;17118,344;7,276;8,125;27,602;81,992164928826;69,0517730712891;31,903787612915;32,256;16,8384657987987;29,8032510095551;;4,44;2
"82";"Caribbean";"BRB";"Barbados";2009;"Parliamentary";"David John Howard Thompson";"Democratic Labour Party";3686;"DLP";2742,9249642;44,6440806218843;2,59298167270012;14,968637733;0;0;0;0;2728,18569307239;54,86;469,877469445405;33,46;-2258,30822362699;-21,4;274;0,66666669;"Right";0;1,81238734722137;16182,284;4,371;9,975;25,924;100,37237169151;63,2525901794434;32,8724479675293;32,063;17,1201577173837;29,7343340672763;;4,44;2
"83";"Caribbean";"BRB";"Barbados";2010;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2687,7035723;44,4349074459144;2,14093011450989;15,024594477;0;0;0;0;3105,28363636364;54,4;543,705454545455;34,86;-2561,57818181818;-19,54;275;0,66666669;"Right";0;1,84176433086395;15749,92;6,498;10,25;24,977;108,92048883978;63,9592590332031;33,3832740783691;31,87;17,3734697801611;29,6360587091674;;4,44;2
"84";"Caribbean";"BRB";"Barbados";2011;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2368,6977695;42,1482430841227;2,23609307731975;13,502066293;0;0;0;0;4581,18647378669;73,2;1138,3019737525;63,51;-3442,88450003419;-9,69;275;0,66666669;"Right";0;1,84176433086395;15586,416;9,559;11,15;27,448;112,34967142518;65,2849349975586;44,3011741638184;31,7;17,5733888530945;29,4652318145271;;4,44;2
"85";"Caribbean";"BRB";"Barbados";2012;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2620,4244426;42,6291742494403;1,99417827903271;14,947136374;0;0;0;0;4376,84471564881;71,94;985,937754672435;50,59;-3390,90696097637;-21,35;276;0,66666669;"Right";0;1,84176433086395;15462,111;2,413;11,5;26,555;124,12232467674;63,8803558349609;42,245777130127;31,553;17,8549425336194;29,2303116568588;;4,44;2
"86";"Caribbean";"BRB";"Barbados";2013;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2629,1667728;43,4638500999079;2,06008802580666;15,289555745;0;0;0;0;3318,86186576422;55,53;758,021089029267;47,99;-2560,84077673495;-7,54;277;0,66666669;"Right";0;1,84176433086395;15194,02;1,208;11,625;24,929;135,29932199557;67,6597900390625;45,3117294311523;31,429;18,2014266484361;28,9500461063945;;4,44;2
"87";"Caribbean";"BRB";"Barbados";2014;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2202,0642897;36,9421389616125;2,02128871342697;12,841194235;0;0;0;0;2816,67232329182;48,67;761,762025055287;47,65;-2054,91029823653;-1,02;277;0,53333336;"Right";0;1,84176433086395;15127,906;2,388;12,275;25,591;139,38986535496;68,3965911865234;37,6999740600586;31,328;18,5998783422813;28,6308217185475;;4,44;2
"88";"Caribbean";"BRB";"Barbados";2015;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2232,0802572;36,6114181155437;2,16572878657131;12,685135972;0;0;0;0;2329,69001504095;43,51;521,86139156366;32,67;-1807,82862347729;-10,84;278;0,53333336;"Right";0;1,93634879589081;15452,639;-2,507;11,3;25,867;147,91789080663;61,8299827575684;37,2155456542969;31,249;19,0319821769842;28,2560263544119;;4,44;2
"89";"Caribbean";"BRB";"Barbados";2016;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2188,8955935;36,0999574068633;2,39389834885398;12,116417434;0;0;0;0;2003,98939169222;37,96;647,005666676664;38,44;-1356,98372501556;0,479999999999997;279;0,53333336;"Right";0;1,93634879589081;15793,401;3,828;9,65;28,275;150,5996483848;61,7459602355957;38,1457138061523;31,193;19,4486152160284;27,8532028891593;;4,44;2
"90";"Caribbean";"BRB";"Barbados";2017;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2157,9720842;36,3610919068261;2,41961183224895;11,9360818;0;0;0;0;2138,27042354116;41,93;682,282299179878;44,08;-1455,98812436128;2,15;279;0,53333336;"Right";0;1,79737877845764;15828,663;6,567;9,95;28,583;159,12633617135;62,0407295227051;38,2639198303223;31,159;19,9276944855205;27,5097749267209;;4,44;2
"91";"Caribbean";"BRB";"Barbados";2018;"Parliamentary";"Mia Amor Mottley";"Barbados Labour Party";3694;"BLP";2206,4553727;42,7164974970977;2,68522338406297;12,305877508;0;0;0;0;2442,90690690653;49,23;641,023794074745;45,15;-1801,88311283178;-4,08;280;0,53333336;"Right";0;2,03416848182678;15696,56;-46,541;10,05;29,041;127,28112850213;60,7522850036621;40,5907173156738;31,147;20,5102561808162;27,2455956585589;;4,44;2
"92";"Caribbean";"BRB";"Barbados";2019;"Parliamentary";"Mia Amor Mottley";"Barbados Labour Party";3694;"BLP";2029,7629641;50,5913281189714;3,09020703702292;12,011826988;0;0;0;0;2114,05226617903;43,91;469,484101031222;34,7;-1644,56816514781;-9,21;280;1;"Left";0;2,05013489723206;15575,021;3,033;10,088;29,624;119,60866326377;61,9499015808105;40,7588500976562;31,158;21,1897909484803;27,0364865007327;;4,44;2
"93";"Caribbean";"BRB";"Barbados";2020;"Parliamentary";"Mia Amor Mottley";"Barbados Labour Party";3694;"BLP";2147,9190818;49,5690993522971;2,75629922769394;15,673386645;0;0;0;0;1883,47150753713;41,85;436,258290380657;42,15;-1447,21321715647;0,300000000000004;281;1;"Left";0;2,05013489723206;13467,692;0,393;21,121;30,289;142,04313679349;63,1473999023438;40,9221572875977;31,191;21,9909095713757;26,8902277892289;;4,44;2
"94";"Caribbean";"BRB";"Barbados";2021;;;;;;2099,0730714;;;13,665446017;0;0;0;0;;;;;;;;;;;2,06157898902893;13408,225;2,151;14,358;28,925;141,87877563103;61,0877876281738;40,0315208435059;31,246;22,8348711422208;26,7817371937639;;4,44;
"95";"Caribbean";"CUB";"Cuba";1990;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;;;;;;;;1;"Left";0;-0,561297655105591;;;;;;46,068187713623;;73,364;12,1479681161143;33,1014381083339;0;;0
"96";"Caribbean";"CUB";"Cuba";1991;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;;;;;;;;1;"Left";0;-0,561297655105591;;;;;;33,823974609375;;73,676;12,2108457553403;32,6647088840301;0;;0
"97";"Caribbean";"CUB";"Cuba";1992;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;;;;;;;;1;"Left";0;-0,619841635227203;;;;;;30,4043121337891;;73,827;12,2853103045556;32,3368930860703;0;;0
"98";"Caribbean";"CUB";"Cuba";1993;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;;;;;;;;1;"Left";0;-0,679810166358948;;;;;;25,8889751434326;;73,977;12,3725143258953;32,1129822544953;0;;1
"99";"Caribbean";"CUB";"Cuba";1994;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;;;;;;;;1;"Left";0;-0,679810166358948;;;;;;29,967622756958;;74,127;12,5462337089753;32,0182146072758;0;;1
"100";"Caribbean";"CUB";"Cuba";1995;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;182,841080081218;49,77;230,388676453156;108,26;47,5475963719377;58,49;10927;1;"Left";0;-0,679810166358948;;;;;;30,2721138000488;;74,277;12,8110084639698;32,0385121232049;0;;1
"101";"Caribbean";"CUB";"Cuba";1996;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;209,545472502038;51,56;279,319568203606;109,31;69,7740957015673;57,75;10963;1;"Left";0;-0,679810166358948;;;;;;34,2833976745605;;74,426;13,0943743680743;32,091401519456;0;;1
"102";"Caribbean";"CUB";"Cuba";1997;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;203,534711864244;41,33;260,95466706211;116,59;57,419955197865;75,26;10998;1;"Left";0;-0,679810166358948;;;;;;32,573486328125;;74,618;13,3796753302029;31,9928045610063;0;;1
"103";"Caribbean";"CUB";"Cuba";1998;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;216,877718228604;42,62;203,716439283824;111,13;-13,1612789447792;68,51;11034;1;"Left";0;-0,679810166358948;;;;;;28,9397583007812;;74,855;13,6612616395695;31,6875404955529;0;;1
"104";"Caribbean";"CUB";"Cuba";1999;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;213,212329171017;41,06;188,14366898976;106,36;-25,0686601812569;65,3;11070;1;"Left";0;-0,679810166358948;;;;;;27,5317993164062;;75,089;13,9474364271987;31,2973770685347;0;;1
"105";"Caribbean";"CUB";"Cuba";2000;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;249,544830150615;45,19;227,481520270405;119,04;-22,0633098802104;73,85;11106;1;"Left";0;-0,679810166358948;;;;;;32,8842239379883;;75,323;14,2464586526737;30,8491135791092;0;;1
"106";"Caribbean";"CUB";"Cuba";2001;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";;;;;0;0;0;0;219,183883207892;40,92;216,463310432005;117,61;-2,72057277588674;76,69;11139;1;"Left";0;-0,679810166358948;;;;;;28,9063911437988;;75,555;14,5906179524927;30,364235076942;0;;1
"107";"Caribbean";"CUB";"Cuba";2002;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";389,38859304;21,8860233597241;;8,311873893;0;0;0;0;198,763208049706;43,86;179,085939029578;116,07;-19,677269020128;72,21;11170;1;"Left";0;-0,679810166358948;;;;;;30,3997573852539;;75,785;14,9777752151376;29,8499365422627;0;;1
"108";"Caribbean";"CUB";"Cuba";2003;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";430,78139011;22,9606163150695;;8,882736184;0;0;0;0;227,877724941183;46,18;214,435578084963;120,82;-13,4421468562201;74,64;11199;1;"Left";0;-0,685132324695587;;;;;;30,9759349822998;;75,947;15,337432492991;29,2595042567502;0;;1
"109";"Caribbean";"CUB";"Cuba";2004;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";469,05936755;24,390243902439;;9,161632131;0;0;0;0;283,749006924886;49,18;201,753453597424;84,12;-81,9955533274627;34,94;11225;1;"Left";0;-0,685132324695587;;;;;;30,5365619659424;;76,041;15,6772925752982;28,5754111785106;0;;1
"110";"Caribbean";"CUB";"Cuba";2005;"Assembly-Elected President";"Fidel Alejandro Castro Ruz";"Communist Party of Cuba";4892;"PCC";778,24757058;28,1788767083595;;13,683050371;0;0;0;0;396,391970858434;49,39;155,634283791907;67,6;-240,757687066527;18,21;11246;1;"Left";0;-0,685132324695587;;;;;;30,6548080444336;;76,134;16,0517069796424;27,8470838163476;0;;1
"111";"Caribbean";"CUB";"Cuba";2006;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";657,31936718;22,2045315370484;;10,31230803;0;0;0;0;270,564651489724;27,69;164,260898167626;57,39;-106,303753322098;29,7;11261;1;"Left";0;-0,685132324695587;;;;;;35,2995643615723;;76,227;16,4333363121812;27,1439493870829;0;;1
"112";"Caribbean";"CUB";"Cuba";2007;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1047,5426564;31,093165118536;;15,307854937;0;0;0;0;450,724707089008;44,56;303,393127661513;87,17;-147,331579427495;42,61;11270;1;"Left";0;-0,711167454719543;;;;;;35,737979888916;;76,32;16,834346006118;26,540406266521;0;;1
"113";"Caribbean";"CUB";"Cuba";2008;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1327,4897255;33,2110361021426;;18,608269209;0;0;0;0;551,389815188096;40,02;292,563773363835;88,15;-258,826041824261;48,13;11277;1;"Left";1;-0,712941527366638;;;;;;43,4381942749023;;76,413;17,271839467787;26,071073534357;0;;1
"114";"Caribbean";"CUB";"Cuba";2009;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1313,5888003;33,6270761142311;;18,133463062;0;0;0;0;349,550856236261;40,39;224,515135897127;86,47;-125,035720339134;46,08;11283;1;"Left";0;-0,712941527366638;;;;;;32,6335983276367;;76,505;17,7100151959742;25,7249201023969;0;;1
"115";"Caribbean";"CUB";"Cuba";2010;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1184,7141678;32,6031770208607;;15,971999838;0;0;0;0;447,401505757307;43,95;373,92860938884;92,25;-73,4728963684677;48,3;11290;1;"Left";0;-0,726626694202423;;;;;;37,7531280517578;;76,597;18,1488169125866;25,4477235745283;0;;1
"116";"Caribbean";"CUB";"Cuba";2011;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1348,0603308;36,6481349175377;;17,695717097;0;0;0;0;560,644555823376;45,89;490,513753375702;95,36;-70,1308024476734;49,47;11299;1;"Left";0;-0,726626694202423;;;;;;40,9967765808105;;76,689;18,6088769268686;25,189472523001;0;;1
"117";"Caribbean";"CUB";"Cuba";2012;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1218,9791766;22,5094595849389;;15,56131308;0;0;0;0;449,538916645249;38,6;392,314747620665;85,06;-57,2241690245844;46,46;11309;1;"Left";0;-0,726626694202423;;;;;;37,7455558776855;;76,781;19,1194886147757;24,9465735097141;0;;1
"118";"Caribbean";"CUB";"Cuba";2013;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";825,85324567;25,1166604405554;;10,283740344;0;0;0;0;458,533114378937;37,71;344,922924235088;84,85;-113,610190143849;47,14;11322;1;"Left";1;-0,739652156829834;;;;;;36,5231704711914;;76,827;19,6485726073018;24,7033183195787;0;;1
"119";"Caribbean";"CUB";"Cuba";2014;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";803,93044719;27,3093424095054;;9,928213649;0;0;0;0;439,03899238916;41,43;300,881309254762;81,9;-138,157683134398;40,47;11332;1;"Left";0;-0,748522400856018;;;;;;35,2049102783203;;76,861;20,1207779001573;24,4347830208001;0;;1
"120";"Caribbean";"CUB";"Cuba";2015;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";794,33845609;24,3621330686266;;9,407687099;0;0;0;0;342,802975674527;36,11;210,787441385948;83,36;-132,015534288579;47,25;11340;1;"Left";0;-0,755618691444397;;;;;;31,2094478607178;;76,896;20,5528281687256;24,1637260389594;0;;1
"121";"Caribbean";"CUB";"Cuba";2016;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1172,4655321;37,376086049752;;13,827842837;0;0;0;0;321,037740974456;39,02;122,393420371525;70,87;-198,644320602932;31,85;11342;1;"Left";0;-0,865298330783844;;;;;;31,1528968811035;;76,93;20,9697237299682;23,8837501089717;0;;1
"122";"Caribbean";"CUB";"Cuba";2017;"Assembly-Elected President";"Raúl Modesto Castro Ruz";"Communist Party of Cuba";4892;"PCC";1159,1141695;33,0194473915317;;13,432179327;0;0;0;0;358,572963525587;44,92;123,235673498657;66,99;-235,337290026931;22,07;11336;1;"Left";0;-0,901757419109344;;;;;;32,4695930480957;;76,977;21,3928663504177;23,5982391461277;0;;1
"123";"Caribbean";"CUB";"Cuba";2018;"Assembly-Elected President";"Miguel Mario Díaz-Canel Bermúdez";"Communist Party of Cuba";4892;"PCC";762,55934179;21,1942932784233;;8,64167916;0;0;0;0;413,600460993701;46,98;113,339732578659;63,9;-300,260728415042;16,92;11328;1;"Left";1;-0,867799639701843;;;;;;32,2591552734375;;77,037;21,8761696659062;23,379034696439;0;;1
"124";"Caribbean";"CUB";"Cuba";2019;"Assembly-Elected President";"Miguel Mario Díaz-Canel Bermúdez";"Communist Party of Cuba";4892;"PCC";830,35301712;25,423109735894;;9,421529953;0;0;0;0;363,746443633213;48,74;133,608213389347;88,16;-230,138230243866;39,42;11317;1;"Left";0;-0,873052775859833;;;;;;31,6166172027588;;77,109;22,3791271427649;23,2263357305777;;;1
"125";"Caribbean";"CUB";"Cuba";2020;"Assembly-Elected President";"Miguel Mario Díaz-Canel Bermúdez";"Communist Party of Cuba";4892;"PCC";940,54654988;;;11,976581713;0;0;0;0;263,829094947239;48,95;101,021950600504;81,62;-162,807144346735;32,67;11301;1;"Left";0;-0,869667649269104;;;;;;29,3232593536377;;77,194;22,8231448226659;23,109045864032;;;1
"126";"Caribbean";"CUB";"Cuba";2021;;;;;;;;;;0;0;0;0;;;;;;;;;;;-0,880312025547028;;;;;;27,0705680847168;;77,292;22,9883135101557;23,0195179162126;;;
"127";"Caribbean";"DMA";"Dominica";1990;;;;;;;;;;;;;;;;;;;;;;;;;7640,452;4,637;;26,82;56,561303914848;69,8607330322266;;63,079;15,4955089077465;57,2676293980448;;;
"128";"Caribbean";"DMA";"Dominica";1991;;;;;;;;;;;;;;;;;;;;;;;;;7771,283;2,006;;25,969;58,705219270504;66,7472763061523;;64,482;15,7992146662331;57,5144436385464;;;
"129";"Caribbean";"DMA";"Dominica";1992;;;;;;;;;;;;;;;;;;;;;;;;;7928,382;4,314;;25,145;55,301402483997;65,7452774047852;;64,569;15,6967325474167;57,0844652692969;;;
"130";"Caribbean";"DMA";"Dominica";1993;;;;;;;;;;;;;;;;;;;;;;;;;8099,134;1,594;;23,766;55,406007773133;60,8410606384277;;64,656;15,5221515068968;56,4225749733786;;;
"131";"Caribbean";"DMA";"Dominica";1994;;;;;;;;;;;;;;;;;;;;;;;;;8101,216;-0,237;;23,835;56,975602758308;61,7515182495117;;64,744;15,4153118533846;55,7271652379545;;;
"132";"Caribbean";"DMA";"Dominica";1995;;;;;;;;;;;;;;739,955037115589;30,43;562,681055690027;59,97;-177,273981425562;29,54;69;;;;;8346,005;1,398;;25,874;59,281461200324;68,0156707763672;;64,831;15,4114040465972;54,9625996321275;;;
"133";"Caribbean";"DMA";"Dominica";1996;;;;;;;;;;;;;;1000,85533233543;38,23;572,729012118104;55,57;-428,126320217322;17,34;69;;;;;8604,429;2,031;;26,868;54,664875422626;67,8876266479492;;64,918;15,4778486425726;54,135816044767;;;
"134";"Caribbean";"DMA";"Dominica";1997;;;;;;;;;;;;;;768,888462257294;29,32;488,907850239038;47,82;-279,980612018256;18,5;69;;;;;8791,733;2,173;;25,91;49,2754242936;68,2261123657227;;65,005;15,5759066663419;53,2113890444991;;;
"135";"Caribbean";"DMA";"Dominica";1998;;;;;;;;;;;;;;732,126516337967;28,61;525,384720706464;43,72;-206,741795631503;15,11;69;;;;;9122,764;1,539;;27,052;57,089621055453;69,0038909912109;;65,092;15,7580174927114;52,1817298347911;;;
"136";"Caribbean";"DMA";"Dominica";1999;;;;;;;;;;;;;;687,784023952304;27,29;461,090197173663;44,74;-226,693826778641;17,45;69;;;;;9154,371;-0,042;;26,026;61,978039738389;70,085205078125;;65,179;16,0419244486498;51,0493243079312;;;
"137";"Caribbean";"DMA";"Dominica";2000;;;;;;;;;;;;;;721,451303289609;26,15;406,088704012093;40,7;-315,362599277516;14,55;68;;;;;9367,763;1,108;;29,857;69,553052021728;72,0996932983398;;65,265;16,4058519542907;49,8168231554941;;;
"138";"Caribbean";"DMA";"Dominica";2001;;;;;;;;;;;;;;666,271304012004;28,07;230,342612550385;29,31;-435,928691461619;1,24;68;;;;;9361,104;1,128;;23,076;97,490291306367;66,3877792358398;;65,382;16,6300118423279;48,408536143268;;;
"139";"Caribbean";"DMA";"Dominica";2002;;;;;;;;;;;;;;541,399458733598;26,25;277,928728692311;37,21;-263,470730041287;10,96;68;;;;;9102,737;0,358;;24,54;99,360355458017;64,4531631469727;;65,689;16,6056866824497;46,8852380610756;;;
"140";"Caribbean";"DMA";"Dominica";2003;;;;;;;;;;;;;;722,664195336753;32,64;230,359344414096;33,62;-492,304850922657;0,979999999999997;68;;;;;9687,931;2,832;;30,956;98,220076665256;65,5069351196289;;65,994;16,5158424497318;45,407934220164;;;
"141";"Caribbean";"DMA";"Dominica";2004;;;;;;;;;;;;;;794,760385100841;32,72;308,655205766922;44,66;-486,105179333919;11,94;69;;;;;9990,557;0,818;;29,576;85,817750228448;67,7161102294922;;66,299;16,4551043785212;44,0236575729948;;;
"142";"Caribbean";"DMA";"Dominica";2005;;;;;;;;;;;;;;838,76555738815;31,35;291,293554271296;43,09;-547,472003116854;11,74;69;;;;;10063,246;2,703;;31,904;84,935068394787;71,8178939819336;;66,601;16,4197759466716;42,6719748171466;;;
"143";"Caribbean";"DMA";"Dominica";2006;;;;;;;;;;;;;;929,467383701808;35,52;272,737406042132;41,94;-656,729977659676;6,42;69;;;;;10539,534;1,795;;32,619;80,446791347696;70,7664947509766;;66,903;16,4408994017741;41,2661303261592;;;
"144";"Caribbean";"DMA";"Dominica";2007;;;;;;;;;;;;;;1001,90481956203;33,58;284,041959646428;50,6;-717,862859915599;17,02;69;;;;;11217,135;6,011;;35,862;74,900174388168;72,1544418334961;;67,203;16,5171983199001;39,7911227154047;;;
"145";"Caribbean";"DMA";"Dominica";2008;;;;;;;;;;;;;;1083,16799450857;31,76;171,07287724097;29,15;-912,095117267599;-2,61;69;;;;;12024,395;2,016;;35,441;66,527391987881;72,7405624389648;;67,502;16,6261534998875;38,3457123565159;;;
"146";"Caribbean";"DMA";"Dominica";2009;;;;;;;;;;;;;;1105,94678574075;33,79;244,333826170858;49,54;-861,612959569894;15,75;69;;;;;11892,162;3,176;;35,599;62,81045863285;66,0294418334961;;67,799;16,7753752680486;37,0487848463188;;;
"147";"Caribbean";"DMA";"Dominica";2010;;;;;;;;;;;;;;1097,50724637681;33,72;135,36231884058;27,37;-962,144927536232;-6,35;69;;;;;11989,15;0,048;;36,045;67,315735571089;72,081298828125;;68,094;16,9890515001443;35,9323991205667;;;
